"VAR","Variable","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PUBNOTR","Connected to a wastewater treatment plant without treatment","SVN","Slovenia","2014","2014","PC","Percentage","0","Units",,,7.3,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","SVN","Slovenia","2015","2015","PC","Percentage","0","Units",,,6.1,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","SVN","Slovenia","2016","2016","PC","Percentage","0","Units",,,5,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","SVN","Slovenia","2017","2017","PC","Percentage","0","Units",,,4.8,,
"PUBMECTR","Primary treatment","AUT","Austria","1970","1970","PC","Percentage","0","Units",,,12,,
"PUBMECTR","Primary treatment","AUT","Austria","1980","1980","PC","Percentage","0","Units",,,10,,
"PUBMECTR","Primary treatment","AUT","Austria","1990","1990","PC","Percentage","0","Units",,,5,,
"PUBMECTR","Primary treatment","AUT","Austria","2000","2000","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","AUT","Austria","2010","2010","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBMECTR","Primary treatment","AUT","Austria","2012","2012","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","AUT","Austria","2014","2014","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","AUT","Austria","2016","2016","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","BEL","Belgium","1970","1970","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","BEL","Belgium","1980","1980","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","BEL","Belgium","1990","1990","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","BEL","Belgium","2000","2000","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","BEL","Belgium","2005","2005","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBMECTR","Primary treatment","BEL","Belgium","2010","2010","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","BEL","Belgium","2011","2011","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","BEL","Belgium","2012","2012","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBMECTR","Primary treatment","BEL","Belgium","2013","2013","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBMECTR","Primary treatment","BEL","Belgium","2014","2014","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBMECTR","Primary treatment","BEL","Belgium","2015","2015","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBMECTR","Primary treatment","BEL","Belgium","2016","2016","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBMECTR","Primary treatment","BEL","Belgium","2017","2017","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBMECTR","Primary treatment","CZE","Czech Republic","2005","2005","PC","Percentage","0","Units",,,0.2,,
"PUBMECTR","Primary treatment","CZE","Czech Republic","2010","2010","PC","Percentage","0","Units",,,0.1,,
"PUBMECTR","Primary treatment","CZE","Czech Republic","2011","2011","PC","Percentage","0","Units",,,0.2,,
"PUBMECTR","Primary treatment","CZE","Czech Republic","2012","2012","PC","Percentage","0","Units",,,0.1,,
"PUBMECTR","Primary treatment","CZE","Czech Republic","2013","2013","PC","Percentage","0","Units",,,0.2,,
"PUBMECTR","Primary treatment","CZE","Czech Republic","2014","2014","PC","Percentage","0","Units",,,0.1,,
"PUBMECTR","Primary treatment","CZE","Czech Republic","2015","2015","PC","Percentage","0","Units",,,0.1,,
"PUBMECTR","Primary treatment","CZE","Czech Republic","2016","2016","PC","Percentage","0","Units",,,0.1,,
"PUBMECTR","Primary treatment","CZE","Czech Republic","2017","2017","PC","Percentage","0","Units",,,0.1,,
"PUBMECTR","Primary treatment","DNK","Denmark","1970","1970","PC","Percentage","0","Units",,,24.6,,
"PUBMECTR","Primary treatment","DNK","Denmark","1990","1990","PC","Percentage","0","Units",,,14.2,,
"PUBMECTR","Primary treatment","DNK","Denmark","2000","2000","PC","Percentage","0","Units",,,0.7,,
"PUBMECTR","Primary treatment","DNK","Denmark","2010","2010","PC","Percentage","0","Units",,,2.4,,
"PUBMECTR","Primary treatment","DNK","Denmark","2011","2011","PC","Percentage","0","Units",,,2.4,,
"PUBMECTR","Primary treatment","DNK","Denmark","2012","2012","PC","Percentage","0","Units",,,2.3,,
"PUBMECTR","Primary treatment","DNK","Denmark","2013","2013","PC","Percentage","0","Units",,,0.8,,
"PUBMECTR","Primary treatment","DNK","Denmark","2014","2014","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBMECTR","Primary treatment","DNK","Denmark","2015","2015","PC","Percentage","0","Units",,,0.2,,
"PUBMECTR","Primary treatment","DNK","Denmark","2016","2016","PC","Percentage","0","Units",,,0.2,,
"PUBMECTR","Primary treatment","DNK","Denmark","2017","2017","PC","Percentage","0","Units",,,0.2,,
"PUBMECTR","Primary treatment","FIN","Finland","1970","1970","PC","Percentage","0","Units",,,16,,
"PUBMECTR","Primary treatment","FIN","Finland","1980","1980","PC","Percentage","0","Units",,,4,,
"PUBMECTR","Primary treatment","FIN","Finland","1990","1990","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","FIN","Finland","2000","2000","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","FIN","Finland","2010","2010","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","FIN","Finland","2011","2011","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBMECTR","Primary treatment","FIN","Finland","2012","2012","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBMECTR","Primary treatment","FIN","Finland","2013","2013","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBMECTR","Primary treatment","FIN","Finland","2014","2014","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","FRA","France","2010","2010","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","FRA","France","2011","2011","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","FRA","France","2012","2012","PC","Percentage","0","Units",,,0.4,,
"PUBMECTR","Primary treatment","FRA","France","2013","2013","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","FRA","France","2014","2014","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","FRA","France","2015","2015","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","FRA","France","2016","2016","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","FRA","France","2017","2017","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","DEU","Germany","2005","2005","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","DEU","Germany","2010","2010","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","DEU","Germany","2011","2011","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBMECTR","Primary treatment","DEU","Germany","2012","2012","PC","Percentage","0","Units",,,0.02,"E","Estimated value"
"PUBMECTR","Primary treatment","DEU","Germany","2013","2013","PC","Percentage","0","Units",,,0.02,,
"PUBMECTR","Primary treatment","DEU","Germany","2014","2014","PC","Percentage","0","Units",,,0.02,"E","Estimated value"
"PUBMECTR","Primary treatment","DEU","Germany","2015","2015","PC","Percentage","0","Units",,,0.02,"E","Estimated value"
"PUBMECTR","Primary treatment","DEU","Germany","2016","2016","PC","Percentage","0","Units",,,0.02,,
"PUBMECTR","Primary treatment","GRC","Greece","1980","1980","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","GRC","Greece","2010","2010","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","GRC","Greece","2011","2011","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","GRC","Greece","2012","2012","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBMECTR","Primary treatment","GRC","Greece","2013","2013","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBMECTR","Primary treatment","GRC","Greece","2014","2014","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBMECTR","Primary treatment","GRC","Greece","2015","2015","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBMECTR","Primary treatment","GRC","Greece","2016","2016","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBMECTR","Primary treatment","HUN","Hungary","1970","1970","PC","Percentage","0","Units",,,2,,
"PUBMECTR","Primary treatment","HUN","Hungary","1980","1980","PC","Percentage","0","Units",,,7,,
"PUBMECTR","Primary treatment","HUN","Hungary","1990","1990","PC","Percentage","0","Units",,,5.6,,
"PUBMECTR","Primary treatment","HUN","Hungary","2000","2000","PC","Percentage","0","Units",,,16.2,,
"PUBMECTR","Primary treatment","HUN","Hungary","2005","2005","PC","Percentage","0","Units",,,18.9,"E","Estimated value"
"PUBMECTR","Primary treatment","HUN","Hungary","2010","2010","PC","Percentage","0","Units",,,2.3,"E","Estimated value"
"PUBMECTR","Primary treatment","HUN","Hungary","2011","2011","PC","Percentage","0","Units",,,1.4,"E","Estimated value"
"PUBMECTR","Primary treatment","HUN","Hungary","2012","2012","PC","Percentage","0","Units",,,0.1,"E","Estimated value"
"PUBMECTR","Primary treatment","HUN","Hungary","2013","2013","PC","Percentage","0","Units",,,0.08,"E","Estimated value"
"PUBMECTR","Primary treatment","HUN","Hungary","2014","2014","PC","Percentage","0","Units",,,0.1,"E","Estimated value"
"PUBMECTR","Primary treatment","HUN","Hungary","2015","2015","PC","Percentage","0","Units",,,0.12,"E","Estimated value"
"PUBMECTR","Primary treatment","HUN","Hungary","2016","2016","PC","Percentage","0","Units",,,0.07,"E","Estimated value"
"PUBMECTR","Primary treatment","HUN","Hungary","2017","2017","PC","Percentage","0","Units",,,0.07,"E","Estimated value"
"PUBMECTR","Primary treatment","ISL","Iceland","1990","1990","PC","Percentage","0","Units",,,2,,
"PUBMECTR","Primary treatment","ISL","Iceland","2000","2000","PC","Percentage","0","Units",,,33,,
"PUBMECTR","Primary treatment","ISL","Iceland","2005","2005","PC","Percentage","0","Units",,,55,,
"PUBMECTR","Primary treatment","ISL","Iceland","2010","2010","PC","Percentage","0","Units",,,65,,
"PUBMECTR","Primary treatment","IRL","Ireland","1980","1980","PC","Percentage","0","Units",,,0.2,,
"PUBMECTR","Primary treatment","IRL","Ireland","1990","1990","PC","Percentage","0","Units",,,23,,
"PUBMECTR","Primary treatment","IRL","Ireland","2011","2011","PC","Percentage","0","Units",,,1.3799999952316,,
"PUBMECTR","Primary treatment","IRL","Ireland","2012","2012","PC","Percentage","0","Units",,,1.1,"E","Estimated value"
"PUBMECTR","Primary treatment","IRL","Ireland","2013","2013","PC","Percentage","0","Units",,,1.02,"E","Estimated value"
"PUBMECTR","Primary treatment","IRL","Ireland","2014","2014","PC","Percentage","0","Units",,,0.94,"E","Estimated value"
"PUBMECTR","Primary treatment","IRL","Ireland","2015","2015","PC","Percentage","0","Units",,,0.87,"E","Estimated value"
"PUBMECTR","Primary treatment","IRL","Ireland","2016","2016","PC","Percentage","0","Units",,,0.79,,
"PUBMECTR","Primary treatment","IRL","Ireland","2017","2017","PC","Percentage","0","Units",,,0.79,"E","Estimated value"
"PUBMECTR","Primary treatment","ITA","Italy","1970","1970","PC","Percentage","0","Units",,,8,,
"PUBMECTR","Primary treatment","ITA","Italy","2005","2005","PC","Percentage","0","Units",,,2.3,,
"PUBMECTR","Primary treatment","ITA","Italy","2012","2012","PC","Percentage","0","Units",,,3.3,,
"PUBMECTR","Primary treatment","ITA","Italy","2015","2015","PC","Percentage","0","Units",,,2.9,,
"PUBMECTR","Primary treatment","KOR","Korea","2000","2000","PC","Percentage","0","Units",,,1.1000000238419,,
"PUBMECTR","Primary treatment","KOR","Korea","2005","2005","PC","Percentage","0","Units",,,0.69999998807907,,
"PUBMECTR","Primary treatment","KOR","Korea","2010","2010","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","KOR","Korea","2011","2011","PC","Percentage","0","Units",,,0.0000022649765,,
"PUBMECTR","Primary treatment","KOR","Korea","2012","2012","PC","Percentage","0","Units",,,-0.0000034570694,,
"PUBMECTR","Primary treatment","KOR","Korea","2013","2013","PC","Percentage","0","Units",,,0.01,,
"PUBMECTR","Primary treatment","KOR","Korea","2014","2014","PC","Percentage","0","Units",,,0.01,,
"PUBMECTR","Primary treatment","KOR","Korea","2015","2015","PC","Percentage","0","Units",,,0.01,,
"PUBMECTR","Primary treatment","KOR","Korea","2016","2016","PC","Percentage","0","Units",,,0,,
"PUBMECTR","Primary treatment","LUX","Luxembourg","1970","1970","PC","Percentage","0","Units",,,23,,
"PUBMECTR","Primary treatment","LUX","Luxembourg","1980","1980","PC","Percentage","0","Units",,,16,,
"PUBMECTR","Primary treatment","LUX","Luxembourg","2010","2010","PC","Percentage","0","Units",,,4.4,,
"PUBMECTR","Primary treatment","LUX","Luxembourg","2011","2011","PC","Percentage","0","Units",,,4.1,,
"PUBMECTR","Primary treatment","LUX","Luxembourg","2012","2012","PC","Percentage","0","Units",,,2,,
"PUBMECTR","Primary treatment","LUX","Luxembourg","2013","2013","PC","Percentage","0","Units",,,1.9,,
"PUBMECTR","Primary treatment","LUX","Luxembourg","2014","2014","PC","Percentage","0","Units",,,1.8,"E","Estimated value"
"PUBMECTR","Primary treatment","LUX","Luxembourg","2015","2015","PC","Percentage","0","Units",,,1.9,"E","Estimated value"
"PUBMECTR","Primary treatment","LUX","Luxembourg","2016","2016","PC","Percentage","0","Units",,,1.6,"E","Estimated value"
"PUBMECTR","Primary treatment","LUX","Luxembourg","2017","2017","PC","Percentage","0","Units",,,1.6,"E","Estimated value"
"PUBMECTR","Primary treatment","NLD","Netherlands","1970","1970","PC","Percentage","0","Units",,,15,,
